Category,Message,Spam,Word_Count
real,I want snow. It's just freezing and windy.,0,8
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,1,28
real,Come to mahal bus stop.. &lt;DECIMAL&gt;,0,6
real,Don know:)this week i'm going to tirunelvai da.,0,8
real,Me too baby! I promise to treat you well! I bet you will take good care of me...,0,18
real,Its like that hotel dusk game i think. You solve puzzles in a area thing,0,15
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",1,24
real,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0,32
real,Well that must be a pain to catch,0,8
real,Sorry da thangam.it's my mistake.,0,5
real,I need... Coz i never go before,0,7
real,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0,58
real,Wife.how she knew the time of murder exactly,0,8
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,26
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,24
real,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0,19
real,No plm i will come da. On the way.,0,9
real,Guess he wants alone time. We could just show up and watch when they do..,0,15
real,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0,24
real,Yup ü not comin :-(,0,5
real,"Yes, princess. Toledo.",0,3
real,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0,20
real,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0,18
real,Good. No swimsuit allowed :),0,5
real,Am okay. Will soon be over. All the best,0,9
real,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0,23
real,Ok i've sent u da latest version of da project.,0,10
real,Good Morning my Dear........... Have a great &amp; successful day.,0,10
real,Pls accept me for one day. Or am begging you change the number.,0,13
real,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,0,34
real,"Its ok, if anybody asks abt me, u tel them..:-P",0,10
real,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0,26
real,* You gonna ring this weekend or wot?,0,8
real,Also track down any lighters you can find,0,8
real,"Sorry, I can't help you on this.",0,7
real,"Babe, I need your advice",0,5
real,"I‘ll leave around four, ok?",0,5
real,Come to medical college at 7pm ......forward it da,0,9
real,K:)k..its good:)when are you going?,0,5
real,I can make lasagna for you... vodka...,0,7
real,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0,11
real,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0,26
real,"No, but you told me you were going, before you got drunk!",0,12
real,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,24
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",1,26
real,I'm always looking for an excuse to be in the city.,0,11
real,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,16
real,O shore are you takin the bus,0,7
real,So u gonna get deus ex?,0,6
real,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0,14
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1,30
real,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0,18
real,Ok then i come n pick u at engin?,0,9
real,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0,25
real,Raviyog Peripherals bhayandar east,0,4
real,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,19
spam,You have 1 new voicemail. Please call 08719181513.,1,8
real,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0,24
real,Just finished eating. Got u a plate. NOT leftovers this time.,0,11
real,Thanx a lot...,0,3
real,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0,26
real,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0,16
real,Its a great day. Do have yourself a beautiful one.,0,10
real,What happened in interview?,0,4
real,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,71
real,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0,13
real,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...,0,17
real,Hey you around? I've got enough for a half + the ten I owe you,0,15
real,Hey tmr maybe can meet you at yck,0,8
real,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0,13
real,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,0,23
real,Not to worry. I'm sure you'll get it.,0,8
real,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",0,27
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",1,25
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1,17
real,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0,17
real,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",0,15
real,Dear good morning how you feeling dear,0,7
real,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,0,25
real,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0,22
real,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,19
real,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0,21
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,1,27
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,24
real,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0,27
real,Just do what ever is easier for you,0,8
spam,RCT' THNQ Adrian for U text. Rgds Vatian,1,8
real,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,30
real,"It'll be tough, but I'll do what I have to",0,10
real,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,26
real,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0,43
real,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,0,24
real,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",0,29
real,But i'm surprised she still can guess right lor...,0,9
real,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,0,15
real,Oh ho. Is this the first time u use these type of words,0,13
real,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0,35
real,I know you are serving. I mean what are you doing now.,0,12
real,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",0,23
real,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0,17
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",1,23
real,I know girls always safe and selfish know i got it pa. Thank you. good night.,0,16
real,"No worries, hope photo shoot went well. have a spiffing fun at workage.",0,13
real,I'm freezing and craving ice. Fml,0,6
real,Kay... Since we are out already,0,6
real,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,0,20
real,Yo im right by yo work,0,6
real,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,32
real,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,34
real,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0,26
real,Nope... Juz off from work...,0,5
real,Huh so fast... Dat means u havent finished painting?,0,9
real,what number do u live at? Is it 11?,0,9
real,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,26
real,Sac will score big hundred.he is set batsman:-),0,8
real,Send me yetty's number pls.,0,5
real,How much it will cost approx . Per month.,0,9
real,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,0,27
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",1,25
real,"That's fine, have him give me a call if he knows what he wants or has any questions",0,18
real,"Sorry, got a late start, we're on the way",0,9
real,Then u go back urself lor...,0,6
real,I AM AT THE GAS STATION. GO THERE.,0,8
real,"K, if u bored up just come to my home..",0,10
real,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0,11
real,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",0,19
real,Still i have not checked it da. . .,0,9
real,You will go to walmart. I.ll stay.,0,7
real,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",0,19
real,Oh great. I.ll disturb him more so that we can talk.,0,11
real,Reverse is cheating. That is not mathematics.,0,7
real,U're welcome... Caught u using broken english again...,0,8
real,No problem baby. Is this is a good time to talk? I called and left a message.,0,17
real,"Sorry, I'll call later",0,4
real,Oh is it! Which brand?,0,5
real,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,70
real,At what time are you coming.,0,6
real,Call him and say you not coming today ok and tell them not to fool me like this ok,0,19
real,I emailed yifeng my part oredi.. Can ü get it fr him..,0,12
real,R u sure they'll understand that! Wine * good idea just had a slurp!,0,14
real,Minimum walk is 3miles a day.,0,6
real,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,0,24
real,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",0,8
real,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,21
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1,15
real,Please attend the phone:),0,4
